FINANCIAL_SUMMARY_SALES_ID,ACTUAL_UNITS,ACTUAL_AMOUNT,FORCAST_UNIT,FORCAST_AMOUNT,LOCATION_ID,SALES_CLASS_ID,REPORT_BEGIN_DATE_ID,REPORT_END_DATE_ID
2015070510,4637031,3616591.78,4676445,3647333,10,5,20150701,20150731
2015070511,1739259,1409981.6,1814568,1471034,11,5,20150701,20150731
2015070512,1750873,1373208.39,1579462,1238771,12,5,20150701,20150731
2015070601,3663527,2894132.86,4013027,3170233,1,6,20150701,20150731
2015070602,1151900,910869.48,1250157,988567,2,6,20150701,20150731
2015070603,2576965,1973297.8,2824869,2163129,3,6,20150701,20150731
2015070604,5612647,4332552.32,5557643,4290093,4,6,20150701,20150731
2015070605,3100775,2362480.83,2903875,2212463,5,6,20150701,20150731
2015070606,3532295,2798485.78,3691601,2924697,6,6,20150701,20150731
2015070607,1992391,1590797.35,1854318,1480555,7,6,20150701,20150731
2015070608,2916046,2297200.25,3114628,2453640,8,6,20150701,20150731
2015070609,4890765,3779815.66,5094709,3937434,9,6,20150701,20150731
2015070610,2656670,2112704.81,2460342,1956576,10,6,20150701,20150731
2015070611,1944927,1488757.6,1968655,1506920,11,6,20150701,20150731
2015070612,6243701,4762704.45,5962110,4547906,12,6,20150701,20150731
2015080101,5755054,8854895,5561108,8556485,1,1,20150803,20150831
2015080102,4015415,6116383.8,3680127,5605666,2,1,20150803,20150831
2015080103,1304700,2085033.15,1381677,2208050,3,1,20150803,20150831
2015080104,3642548,5748836.78,3362071,5306176,4,1,20150803,20150831
2015080105,2015751,3067235.38,2097187,3191152,5,1,20150803,20150831
2015080106,3469612,5442900.52,3589313,5630681,6,1,20150803,20150831
2015080107,3436623,5409230.48,3467552,5457914,7,1,20150803,20150831
2015080108,4750491,7434965.23,4730063,7402995,8,1,20150803,20150831
2015080109,1277260,1992270.81,1228979,1916963,9,1,20150803,20150831
2015080110,2305373,3579730.35,2417183,3753347,10,1,20150803,20150831
2015080111,2407538,3715308.89,2639865,4073836,11,1,20150803,20150831
2015080112,4539123,6953379.88,4256335,6520184,12,1,20150803,20150831
2015080201,1334442,2031558.55,1454141,2213789,1,2,20150803,20150831
2015080202,1802825,2821370.67,1774700,2777357,2,2,20150803,20150831
2015080203,2318018,3636728.53,2267717,3557812,3,2,20150803,20150831
2015080204,1611342,2512772.58,1577664,2460256,4,2,20150803,20150831
2015080205,946484,1478378.85,1047852,1636713,5,2,20150803,20150831
2015080206,4349610,6743121.2,4748904,7362140,6,2,20150803,20150831
2015080207,3950863,6121823.18,3763197,5831037,7,2,20150803,20150831
2015080208,1781049,2859065.45,1881500,3020317,8,2,20150803,20150831
2015080209,4051362,6164007.83,3300644,5021817,9,2,20150803,20150831
2015080210,548664,833969.28,595794,905607,10,2,20150803,20150831
2015080211,2945305,4707823.67,2854884,4563293,11,2,20150803,20150831
2015080212,1231541,1904435.65,1226368,1896437,12,2,20150803,20150831
2015080301,3970339,3035590.51,3573305,2732031,1,3,20150803,20150831
2015080302,3251363,2534482.38,3524802,2747632,2,3,20150803,20150831
2015080303,4420160,3360130.98,4073177,3096361,3,3,20150803,20150831
2015080304,2545829,1915213.04,2547865,1916745,4,3,20150803,20150831
2015080305,1031387,831263.73,856876,690614,5,3,20150803,20150831
2015080306,4485275,3484718.29,4144842,3220228,6,3,20150803,20150831
2015080307,2904173,2256210.82,2802236,2177018,7,3,20150803,20150831
2015080308,3294893,2540735.9,3413179,2631948,8,3,20150803,20150831
2015080309,2573894,2000300.67,2345589,1822874,9,3,20150803,20150831
2015080310,3432564,2684460.49,3727421,2915056,10,3,20150803,20150831
2015080311,5431181,4144537.88,5573477,4253125,11,3,20150803,20150831
2015080312,3363957,2599525.82,3579586,2766155,12,3,20150803,20150831
2015080401,4338439,3369599.6,4475533,3476079,1,4,20150803,20150831
2015080402,1518041,1208994.33,1416484,1128113,2,4,20150803,20150831
2015080403,1851925,1416906.78,1996189,1527284,3,4,20150803,20150831
2015080404,1741338,1348349.71,1747780,1353339,4,4,20150803,20150831
2015080405,3686580,2800422.86,3701326,2811625,5,4,20150803,20150831
2015080406,1290852,990585.68,1204752,924514,6,4,20150803,20150831
2015080407,2367010,1858581.19,2511871,1972326,7,4,20150803,20150831
2015080408,3534635,2754732.97,3341997,2604600,8,4,20150803,20150831
2015080409,3669585,2905378.55,3422254,2709556,9,4,20150803,20150831
2015080410,4261371,3324592.86,4270746,3331907,10,4,20150803,20150831
2015080411,2243050,1709500.87,1704269,1298879,11,4,20150803,20150831
2015080412,3253354,2487633,3274826,2504051,12,4,20150803,20150831
2015080501,4882885,3794315.74,4919506,3822773,1,5,20150803,20150831
2015080502,2294087,1761069.76,2155294,1654525,2,5,20150803,20150831
2015020503,670165,515021.8,1538049,1220273,3,5,20150202,20150227
2015080503,1488915,1181290.68,1538049,1220273,3,5,20150803,20150831
2015080504,3337928,2656241.63,3494143,2780554,4,5,20150803,20150831
2015080505,6447492,4955222.92,6667351,5124196,5,5,20150803,20150831
2015020506,2654313,2008364.08,6594029,5090609,6,5,20150202,20150227
2015080506,6601952,5096724.79,6594029,5090609,6,5,20150803,20150831
2015080507,4669356,3578367.88,4569431,3501791,7,5,20150803,20150831
2015030508,4830737,3755750.17,9331452,7238862,8,5,20150302,20150331
2015010508,2619784,1997847.28,9331452,7238862,8,5,20150101,20150130
2015080508,8076383,6265243.52,9331452,7238862,8,5,20150803,20150831
2015080509,1231306,990875.11,1506995,1212732,9,5,20150803,20150831
2015080510,4637031,3616591.78,4676445,3647333,10,5,20150803,20150831
2015030511,1287516,1057441.36,1814568,1471034,11,5,20150302,20150331
2015010511,228491,178222.98,1814568,1471034,11,5,20150101,20150130
2015080511,1739259,1409981.6,1814568,1471034,11,5,20150803,20150831
2015060512,1750873,1373208.39,1579462,1238771,12,5,20150601,20150630
2015080512,1750873,1373208.39,1579462,1238771,12,5,20150803,20150831
2015080601,3663527,2894132.86,4013027,3170233,1,6,20150803,20150831
2015030602,1151900,910869.48,1250157,988567,2,6,20150302,20150331
2015020602,1151900,910869.48,1250157,988567,2,6,20150202,20150227
2015080602,1151900,910869.48,1250157,988567,2,6,20150803,20150831
2015060603,2576965,1973297.8,2824869,2163129,3,6,20150601,20150630
2015080603,2576965,1973297.8,2824869,2163129,3,6,20150803,20150831
2015010604,1265803,989984.53,5557643,4290093,4,6,20150101,20150130
2014100501,3969728,3077840.78,7024949,5390167,1,5,20141001,20141031
2014100502,3331686,2607589.84,3389854,2652424,2,5,20141001,20141031
2014100503,9092361,6943634.41,11665296,8947101,3,5,20141001,20141031
2014100504,4050808,3191109.85,4599383,3622425,4,5,20141001,20141031
2014100505,6534346,5092192.07,8364605,6494514,5,5,20141001,20141031
2014100506,9581800,7484015.52,11597780,9034851,6,5,20141001,20141031
2014100507,5221246,4040197.61,6513972,5055188,7,5,20141001,20141031
2014100508,6851259,5202407.01,8922120,6773240,8,5,20141001,20141031
2014100509,5396018,4407398.67,10380731,8278626,9,5,20141001,20141031
2014100510,5102969,3985461.52,6647903,5182794,10,5,20141001,20141031
2014100511,8046452,6258901.97,10198677,7913832,11,5,20141001,20141031
2014100512,10805187,8296309.11,11925478,9171054,12,5,20141001,20141031
2014100601,6695463,5129075.4,8873480,6784881,1,6,20141001,20141031
2014100602,5195014,4032491.41,8765148,6761642,2,6,20141001,20141031
2014100603,13281113,10305939.19,17259587,13391395,3,6,20141001,20141031
2014100604,4387267,3331061.45,5306700,4052277,4,6,20141001,20141031
2014100605,8557700,6609533.59,10268393,7942612,5,6,20141001,20141031
2014100606,6400732,4964862.3,7835854,6079262,6,6,20141001,20141031
2014100607,8418009,6583996.5,8500449,6653625,7,6,20141001,20141031
2014100608,11567500,8919851.18,15245605,11784323,8,6,20141001,20141031
2014100609,6492732,5059269.15,8307936,6456533,9,6,20141001,20141031
2014100610,5142834,3938035.14,5649219,4343312,10,6,20141001,20141031
2014100611,5374158,4153811.28,6859037,5316980,11,6,20141001,20141031
2014100612,8404262,6526437.33,8777438,6809413,12,6,20141001,20141031
2014110101,9173362,14052015.21,9975249,15280337,1,1,20141103,20141128
2014110102,6715821,10469478.66,6348739,9917053,2,1,20141103,20141128
2014110103,12292610,18970445.5,14229160,21928919,3,1,20141103,20141128
2014110104,7960245,12264415.97,7633299,11747759,4,1,20141103,20141128
2014110105,5151352,8209744.87,5645066,8998836,5,1,20141103,20141128
2014110106,6039575,9429389.78,7513521,11699523,6,1,20141103,20141128
2014110107,9315013,14627497.85,9398848,14759145,7,1,20141103,20141128
2014110108,6682189,10337656.75,6771022,10488214,8,1,20141103,20141128
2014110109,11478867,17862265.03,11648943,18157482,9,1,20141103,20141128
2014110110,6187800,9703784.06,7316184,11462884,10,1,20141103,20141128
2014110111,5897325,8999528.18,7046652,10861347,11,1,20141103,20141128
2014110112,3806062,5974072.12,5475656,8613348,12,1,20141103,20141128
2014110201,6177939,9707504.62,7465112,11792504,1,2,20141103,20141128
2014110202,7285131,11478846.07,7569002,11936682,2,2,20141103,20141128
2014110203,5700060,9115633.73,7066733,11290932,3,2,20141103,20141128
2014110204,9605981,14845644.11,9623054,14873021,4,2,20141103,20141128
2014110205,7488067,11738427.57,8483856,13299461,5,2,20141103,20141128
2014110206,8231750,12586134.12,9589506,14647012,6,2,20141103,20141128
2014110207,6595662,10234601.76,7169488,11113825,7,2,20141103,20141128
2014110208,8454081,13104192.51,11154779,17337442,8,2,20141103,20141128
2014110209,5725590,8789953.9,5201633,7989329,9,2,20141103,20141128
2014110210,11626899,18075436.04,14698089,22712529,10,2,20141103,20141128
2014110211,2565176,4024442.26,2486425,3900892,11,2,20141103,20141128
2014110212,6027512,9256418.54,6965341,10710994,12,2,20141103,20141128
2014110301,6498748,5061303.64,6936756,5365102,1,3,20141103,20141128
2014110302,5075397,4053380.78,5804685,4618081,2,3,20141103,20141128
2014110303,7372596,5741829.82,8061898,6260014,3,3,20141103,20141128
2014110304,10000625,7579723.61,10636889,8082305,4,3,20141103,20141128
2014110305,6607872,5144285.69,5489820,4273873,5,3,20141103,20141128
2014110306,7780836,6036728.23,7190270,5578541,6,3,20141103,20141128
2014110307,14629394,11279441.56,14850853,11442243,7,3,20141103,20141128
2014110308,5029661,3915550.71,5352681,4167235,8,3,20141103,20141128
2014110309,10567583,8221734.61,10761494,8343963,9,3,20141103,20141128
2014110310,11931970,9093534.88,12956926,9874670,10,3,20141103,20141128
2014110311,9993621,7751627.11,11021492,8539667,11,3,20141103,20141128
2014110312,11820135,9140051.56,12841210,9931385,12,3,20141103,20141128
2014110401,7390173,5734440.1,9452382,7295936,1,4,20141103,20141128
2014110402,10282585,7989733.26,10124466,7864003,2,4,20141103,20141128
2014110403,3248787,2565476.2,4151427,3268281,3,4,20141103,20141128
2014110404,6866370,5330462.45,6891775,5350185,4,4,20141103,20141128
2014110405,8392743,6612210.33,8863137,6982658,5,4,20141103,20141128
2014110406,6738334,5109260.99,6818230,5191207,6,4,20141103,20141128
2014110407,10476585,8185432.98,11667102,9117896,7,4,20141103,20141128
2014110408,8940323,6920369.42,8901373,6898665,8,4,20141103,20141128
2014110409,8206954,6413791.97,9415556,7334175,9,4,20141103,20141128
2014110410,11907544,9242690.31,12801834,9927550,10,4,20141103,20141128
2014110411,6242824,4879625.63,4743297,3707540,11,4,20141103,20141128
2014110412,11660146,9120181.15,11935065,9330688,12,4,20141103,20141128
2014110501,6310520,4834371.1,7024949,5390167,1,5,20141103,20141128
2014110502,3331686,2607589.84,3389854,2652424,2,5,20141103,20141128
2014110503,9987480,7638425.78,11665296,8947101,3,5,20141103,20141128
2014110504,4149369,3268973.04,4599383,3622425,4,5,20141103,20141128
2014110505,6595686,5140975.77,8364605,6494514,5,5,20141103,20141128
2014110506,11496994,8955076.03,11597780,9034851,6,5,20141103,20141128
2014110507,6032502,4670219.02,6513972,5055188,7,5,20141103,20141128
2014110508,6851259,5202407.01,8922120,6773240,8,5,20141103,20141128
2014110509,7887516,6309657.39,10380731,8278626,9,5,20141103,20141128
2014110510,5505693,4288632.15,6647903,5182794,10,5,20141103,20141128
2014110511,8504153,6616183.37,10198677,7913832,11,5,20141103,20141128
2014110512,11723753,9007738.48,11925478,9171054,12,5,20141103,20141128
2014110601,7842435,5996989.11,8873480,6784881,1,6,20141103,20141128
2014110602,7286238,5604046.25,8765148,6761642,2,6,20141103,20141128
2014110603,14734410,11446486.68,17259587,13391395,3,6,20141103,20141128
2014110604,5016692,3821887.07,5306700,4052277,4,6,20141103,20141128
2014110605,9770035,7559640.53,10268393,7942612,5,6,20141103,20141128
2014110606,7175768,5578458.3,7835854,6079262,6,6,20141103,20141128
2014110607,9076417,7094789.43,8500449,6653625,7,6,20141103,20141128
2014110608,14043435,10843157.49,15245605,11784323,8,6,20141103,20141128
2014110609,7554188,5873936.63,8307936,6456533,9,6,20141103,20141128
2014110610,5463330,4184817.06,5649219,4343312,10,6,20141103,20141128
2014110611,5578827,4314742.51,6859037,5316980,11,6,20141103,20141128
2014110612,9170855,7114107.52,8777438,6809413,12,6,20141103,20141128
2014120101,10323139,15813243.62,9975249,15280337,1,1,20141201,20141231
2014120102,6927157,10820571.16,6348739,9917053,2,1,20141201,20141231
2014120103,13436412,20707194.46,14229160,21928919,3,1,20141201,20141231
2014120104,8270097,12727799.64,7633299,11747759,4,1,20141201,20141231
2014120105,5425862,8649400.09,5645066,8998836,5,1,20141201,20141231
2014120106,7262950,11309350.14,7513521,11699523,6,1,20141201,20141231
2014120107,9315013,14627497.85,9398848,14759145,7,1,20141201,20141231
2014120108,6800264,10533507.75,6771022,10488214,8,1,20141201,20141231
2014120109,12106572,18870798.65,11648943,18157482,9,1,20141201,20141231
2014120110,6977763,10932650.5,7316184,11462884,10,1,20141201,20141231
2014120111,6426496,9905468.93,7046652,10861347,11,1,20141201,20141231
2014120112,5839454,9185611.44,5475656,8613348,12,1,20141201,20141231
2014120201,6850613,10821789.1,7465112,11792504,1,2,20141201,20141231
2014120202,7688950,12125844.87,7569002,11936682,2,2,20141201,20141231
2014120203,7223483,11541380.17,7066733,11290932,3,2,20141201,20141231
2014120204,9828470,15190502.06,9623054,14873021,4,2,20141201,20141231
2014120205,7663135,12012881.67,8483856,13299461,5,2,20141201,20141231
2014120206,8783208,13415471.81,9589506,14647012,6,2,20141201,20141231
2014120207,7527022,11668057.94,7169488,11113825,7,2,20141201,20141231
2014120208,10559238,16411815.19,11154779,17337442,8,2,20141201,20141231
2014120209,6384722,9806467.27,5201633,7989329,9,2,20141201,20141231
2014120210,13535399,20915856.59,14698089,22712529,10,2,20141201,20141231
2014120211,2565176,4024442.26,2486425,3900892,11,2,20141201,20141231
2014120212,6994719,10756169.71,6965341,10710994,12,2,20141201,20141231
2014120301,7707507,5961224.72,6936756,5365102,1,3,20141201,20141231
2014120302,5354382,4259829.68,5804685,4618081,2,3,20141201,20141231
2014120303,8748669,6793287.2,8061898,6260014,3,3,20141201,20141231
2014120304,10628387,8075843.92,10636889,8082305,4,3,20141201,20141231
2013030603,0,0,3951649,2951269,3,6,20130301,20130329
2013030605,0,0,3445504,2750541,5,6,20130301,20130329
2013030606,0,0,3794312,2994157,6,6,20130301,20130329
2013030608,0,0,4434834,3455863,8,6,20130301,20130329
2013030610,0,0,3690875,2820779,10,6,20130301,20130329
2013030612,0,0,7031973,5342678,12,6,20130301,20130329
2013040101,943604,1455886.61,5057357,7801640,1,1,20130401,20130430
2013040102,317491,482586.32,2180927,3344806,2,1,20130401,20130430
2013040103,1022372,1534913.89,7873747,11850806,3,1,20130401,20130430
2013040104,501819,762764.88,6623187,10298496,4,1,20130401,20130430
2013040105,702064,1149559.59,6751496,10429374,5,1,20130401,20130430
2013040106,390732,610753.19,5560019,8626528,6,1,20130401,20130430
2013040107,0,0,5372990,8353978,7,1,20130401,20130430
2013040108,382938,649614.56,4978375,7743195,8,1,20130401,20130430
2013040109,849460,1259749.18,8672089,13266487,9,1,20130401,20130430
2013040110,503571,781761.97,3854661,5834635,10,1,20130401,20130430
2013040111,0,0,9295133,14380330,11,1,20130401,20130430
2013040112,0,0,3275239,5005159,12,1,20130401,20130430
2013040201,326840,507811.31,4007104,6264079,1,2,20130401,20130430
2013040202,0,0,1998042,3217005,2,2,20130401,20130430
2013040203,0,0,2756811,4373010,3,2,20130401,20130430
2013040204,809267,1250403.21,6071420,9235616,4,2,20130401,20130430
2013040205,891551,1335530.95,7449617,11450844,5,2,20130401,20130430
2013040206,0,0,3772673,5891399,6,2,20130401,20130430
2013040207,46674,93348,9381846,14554551,7,2,20130401,20130430
2013020101,0,0,5057357,7801640,1,1,20130201,20130228
2013020102,0,0,2180927,3344806,2,1,20130201,20130228
2013020103,0,0,7873747,11850806,3,1,20130201,20130228
2013020104,0,0,6623187,10298496,4,1,20130201,20130228
2013020105,0,0,6751496,10429374,5,1,20130201,20130228
2013020106,0,0,5560019,8626528,6,1,20130201,20130228
2013020107,0,0,5372990,8353978,7,1,20130201,20130228
2013020108,0,0,4978375,7743195,8,1,20130201,20130228
2013020109,0,0,8672089,13266487,9,1,20130201,20130228
2013020110,0,0,3854661,5834635,10,1,20130201,20130228
2013020111,0,0,9295133,14380330,11,1,20130201,20130228
2013020112,0,0,3275239,5005159,12,1,20130201,20130228
2013020201,0,0,4007104,6264079,1,2,20130201,20130228
2013020202,0,0,1998042,3217005,2,2,20130201,20130228
2013020203,0,0,2756811,4373010,3,2,20130201,20130228
2013020204,0,0,6071420,9235616,4,2,20130201,20130228
2013020205,0,0,7449617,11450844,5,2,20130201,20130228
2013020206,0,0,3772673,5891399,6,2,20130201,20130228
2013020207,0,0,9381846,14554551,7,2,20130201,20130228
2013020208,0,0,9371946,14426419,8,2,20130201,20130228
2013020209,0,0,3361152,5254427,9,2,20130201,20130228
2013020210,0,0,5307147,8296169,10,2,20130201,20130228
2013020211,0,0,3407005,5185915,11,2,20130201,20130228
2013020212,0,0,3866891,5975917,12,2,20130201,20130228
2013020301,0,0,8293753,6485318,1,3,20130201,20130228
2013020302,0,0,5069641,3910431,2,3,20130201,20130228
2013020303,0,0,3428740,2648666,3,3,20130201,20130228
2013020304,0,0,5853248,4463082,4,3,20130201,20130228
2013020305,0,0,4665285,3657916,5,3,20130201,20130228
2013020306,0,0,4709460,3613161,6,3,20130201,20130228
2013020307,458446,357587.88,6742249,5154697,7,3,20130201,20130228
2013020308,0,0,5020663,3934784,8,3,20130201,20130228
2015010609,1549813,1159260.12,5094709,3937434,9,6,20150101,20150130
2015010610,989577,855786.19,2460342,1956576,10,6,20150101,20150130
2015010611,607307,471330.96,1968655,1506920,11,6,20150101,20150130
2015010612,1690460,1314501.7,5962110,4547906,12,6,20150101,20150130
2015020101,2804507,4372356.02,5561108,8556485,1,1,20150202,20150227
2015020102,3292949,5002916.52,3680127,5605666,2,1,20150202,20150227
2015020103,794560,1256803.05,1381677,2208050,3,1,20150202,20150227
2015020104,1606674,2533465.6,3362071,5306176,4,1,20150202,20150227
2015020105,554302,889907.7,2097187,3191152,5,1,20150202,20150227
2015020106,1756367,2819993.05,3589313,5630681,6,1,20150202,20150227
2015020107,1597491,2581717.01,3467552,5457914,7,1,20150202,20150227
2015020108,1586747,2440099.53,4730063,7402995,8,1,20150202,20150227
2015020109,260302,431643.32,1228979,1916963,9,1,20150202,20150227
2015020110,1477725,2267703.95,2417183,3753347,10,1,20150202,20150227
2015020111,421586,638298.2,2639865,4073836,11,1,20150202,20150227
2015020112,2638778,4084808.76,4256335,6520184,12,1,20150202,20150227
2015020201,301875,492014.06,1454141,2213789,1,2,20150202,20150227
2015020202,333865,517490.75,1774700,2777357,2,2,20150202,20150227
2015020203,675132,1067818.1,2267717,3557812,3,2,20150202,20150227
2015020204,445615,732011.76,1577664,2460256,4,2,20150202,20150227
2015020205,0,0,1047852,1636713,5,2,20150202,20150227
2015020206,2535555,3950339.15,4748904,7362140,6,2,20150202,20150227
2015020207,1128012,1777182.91,3763197,5831037,7,2,20150202,20150227
2015020208,981906,1500353.71,1881500,3020317,8,2,20150202,20150227
2015020209,2459776,3753365.34,3300644,5021817,9,2,20150202,20150227
2015020210,0,0,595794,905607,10,2,20150202,20150227
2015020211,605885,940151.75,2854884,4563293,11,2,20150202,20150227
2015020212,1231541,1904435.65,1226368,1896437,12,2,20150202,20150227
2015020301,1510727,1155044.82,3573305,2732031,1,3,20150202,20150227
2015020302,2168988,1646275.58,3524802,2747632,2,3,20150202,20150227
2015020303,443806,357707.64,4073177,3096361,3,3,20150202,20150227
2015020304,807733,589645.09,2547865,1916745,4,3,20150202,20150227
2015020305,486254,396520.16,856876,690614,5,3,20150202,20150227
2015020306,3626038,2826504.04,4144842,3220228,6,3,20150202,20150227
2015020307,2136057,1658637.62,2802236,2177018,7,3,20150202,20150227
2015020308,1020940,788423.9,3413179,2631948,8,3,20150202,20150227
2015020309,1300118,973894.12,2345589,1822874,9,3,20150202,20150227
2015020310,2305796,1783543.71,3727421,2915056,10,3,20150202,20150227
2015020311,2029422,1557648.68,5573477,4253125,11,3,20150202,20150227
2015020312,1419294,1130359.44,3579586,2766155,12,3,20150202,20150227
2015020401,703901,552194.33,4475533,3476079,1,4,20150202,20150227
2015020402,1210749,955968.95,1416484,1128113,2,4,20150202,20150227
2015020403,1322703,1019990.28,1996189,1527284,3,4,20150202,20150227
2015020404,489767,418750.79,1747780,1353339,4,4,20150202,20150227
2015020405,2402233,1817212.33,3701326,2811625,5,4,20150202,20150227
2015020406,350479,273373.62,1204752,924514,6,4,20150202,20150227
2015020407,1041464,819632.17,2511871,1972326,7,4,20150202,20150227
2015020408,1169129,904924.42,3341997,2604600,8,4,20150202,20150227
2015020409,1451330,1139703.2,3422254,2709556,9,4,20150202,20150227
2015020410,3605495,2801696,4270746,3331907,10,4,20150202,20150227
2015020411,2129536,1619824.81,1704269,1298879,11,4,20150202,20150227
2015020412,836156,656396.46,3274826,2504051,12,4,20150202,20150227
2015020501,2187590,1690287.45,4919506,3822773,1,5,20150202,20150227
2015020502,308824,249560.67,2155294,1654525,2,5,20150202,20150227
2015020504,408710,322799.16,3494143,2780554,4,5,20150202,20150227
2015020505,2401216,1789804.38,6667351,5124196,5,5,20150202,20150227
2015020507,1325635,1015491.64,4569431,3501791,7,5,20150202,20150227
2015020508,4057727,3145613.38,9331452,7238862,8,5,20150202,20150227
2015020509,1020955,813444.04,1506995,1212732,9,5,20150202,20150227
2015020510,209896,158555.44,4676445,3647333,10,5,20150202,20150227
2015020511,1171456,966636.02,1814568,1471034,11,5,20150202,20150227
2015020512,1137799,901761.03,1579462,1238771,12,5,20150202,20150227
2015020601,1859502,1475426.15,4013027,3170233,1,6,20150202,20150227
2015020603,855160,640856.9,2824869,2163129,3,6,20150202,20150227
2015020604,1951201,1522538.78,5557643,4290093,4,6,20150202,20150227
2015020605,2230260,1712119.07,2903875,2212463,5,6,20150202,20150227
2015020606,650238,542544.99,3691601,2924697,6,6,20150202,20150227
2015020607,1683835,1333421.76,1854318,1480555,7,6,20150202,20150227
2015020608,507000,455133.9,3114628,2453640,8,6,20150202,20150227
2015020609,3146530,2427213.09,5094709,3937434,9,6,20150202,20150227
2015020611,966015,737779.26,1968655,1506920,11,6,20150202,20150227
2015020612,3719087,2853621,5962110,4547906,12,6,20150202,20150227
2015030101,3210935,4998417.71,5561108,8556485,1,1,20150302,20150331
2015030102,3496453,5304000.69,3680127,5605666,2,1,20150302,20150331
2015030103,865561,1368274.62,1381677,2208050,3,1,20150302,20150331
2015030104,2706773,4267221.62,3362071,5306176,4,1,20150302,20150331
2015030105,1235719,1894793.35,2097187,3191152,5,1,20150302,20150331
2015030106,2648899,4209040.6,3589313,5630681,6,1,20150302,20150331
2015030107,1697751,2737781.73,3467552,5457914,7,1,20150302,20150331
2015030108,1818818,2781359.94,4730063,7402995,8,1,20150302,20150331
2015030109,380522,642533.24,1228979,1916963,9,1,20150302,20150331
2015030110,1912823,2949328.48,2417183,3753347,10,1,20150302,20150331
2015030111,1044526,1586226,2639865,4073836,11,1,20150302,20150331
2015030112,4031228,6211497.65,4256335,6520184,12,1,20150302,20150331
2015030201,460064,741952.68,1454141,2213789,1,2,20150302,20150331
2015030202,1118665,1663298.75,1774700,2777357,2,2,20150302,20150331
2015030203,1045489,1652574.77,2267717,3557812,3,2,20150302,20150331
2015030204,445615,732011.76,1577664,2460256,4,2,20150302,20150331
2015030205,0,0,1047852,1636713,5,2,20150302,20150331
2015030206,3505168,5431519.97,4748904,7362140,6,2,20150302,20150331
2015030207,3129484,4858449.05,3763197,5831037,7,2,20150302,20150331
2015030208,1733197,2787765.97,1881500,3020317,8,2,20150302,20150331
2015030209,3215544,4877419.09,3300644,5021817,9,2,20150302,20150331
2015030210,0,0,595794,905607,10,2,20150302,20150331
2015030211,1786094,2812671.35,2854884,4563293,11,2,20150302,20150331
2015030212,1231541,1904435.65,1226368,1896437,12,2,20150302,20150331
2015030301,3273207,2502284.53,3573305,2732031,1,3,20150302,20150331
2015030302,3128427,2429273.75,3524802,2747632,2,3,20150302,20150331
2015030303,1960136,1474029.79,4073177,3096361,3,3,20150302,20150331
2015030304,2310272,1733678.28,2547865,1916745,4,3,20150302,20150331
2015030305,1031387,831263.73,856876,690614,5,3,20150302,20150331
2015030306,3998058,3107453.54,4144842,3220228,6,3,20150302,20150331
2015030307,2136057,1658637.62,2802236,2177018,7,3,20150302,20150331
2015030308,2351276,1778726.02,3413179,2631948,8,3,20150302,20150331
2015030309,1564705,1210408.44,2345589,1822874,9,3,20150302,20150331
2015030310,2645905,2036618.82,3727421,2915056,10,3,20150302,20150331
2015030311,3711142,2839455.66,5573477,4253125,11,3,20150302,20150331
2015030312,2460616,1923013.75,3579586,2766155,12,3,20150302,20150331
2015030401,1919620,1481854.65,4475533,3476079,1,4,20150302,20150331
2015030402,1210749,955968.95,1416484,1128113,2,4,20150302,20150331
2015030403,1322703,1019990.28,1996189,1527284,3,4,20150302,20150331
2015030404,508107,433422.79,1747780,1353339,4,4,20150302,20150331
2015030405,2948282,2250775.24,3701326,2811625,5,4,20150302,20150331
2015030406,920844,695443.72,1204752,924514,6,4,20150302,20150331
2015030407,1469824,1157137.01,2511871,1972326,7,4,20150302,20150331
2015030408,1774057,1381668.18,3341997,2604600,8,4,20150302,20150331
2015030409,2059852,1644654.76,3422254,2709556,9,4,20150302,20150331
2015030410,4039550,3140258.9,4270746,3331907,10,4,20150302,20150331
2015030411,2129536,1619824.81,1704269,1298879,11,4,20150302,20150331
2015030412,2530620,1923177.75,3274826,2504051,12,4,20150302,20150331
2015030501,2293574,1768715.61,4919506,3822773,1,5,20150302,20150331
2015030502,1188748,928246.05,2155294,1654525,2,5,20150302,20150331
2015030503,994140,786966.42,1538049,1220273,3,5,20150302,20150331
2014050105,2019807,3193165.1,5645066,8998836,5,1,20140501,20140530
2014050106,3130642,4867120.2,7513521,11699523,6,1,20140501,20140530
2014050107,5480240,8495364.26,9398848,14759145,7,1,20140501,20140530
2014050108,5176364,7988072.93,6771022,10488214,8,1,20140501,20140530
2014050109,5318272,8171100.62,11648943,18157482,9,1,20140501,20140530
2014050110,2520306,3997745.5,7316184,11462884,10,1,20140501,20140530
2014050111,1630423,2510796.33,7046652,10861347,11,1,20140501,20140530
2014050112,1602361,2541686.27,5475656,8613348,12,1,20140501,20140530
2014050201,2361292,3804409.82,7465112,11792504,1,2,20140501,20140530
2014050202,3951403,6321130.74,7569002,11936682,2,2,20140501,20140530
2014050203,2476092,3918284.13,7066733,11290932,3,2,20140501,20140530
2014050204,5393632,8184791.39,9623054,14873021,4,2,20140501,20140530
2014050205,2584460,3970483.24,8483856,13299461,5,2,20140501,20140530
2014050206,1477826,2279055.68,9589506,14647012,6,2,20140501,20140530
2014050207,4089162,6234541.36,7169488,11113825,7,2,20140501,20140530
